ano,mês,dia,hora,Rn,Gmedio,T_z1,UR_z1
2009,1,3,1430,58755,-7157,25.5390665979929,90.4864190357466
2009,1,3,1500,169.6,0.73,26.2994994266563,87.505439072253
2009,1,3,1530,280.15,13385,27.5111224003266,82.4024055754249
2009,1,3,1600,137.6,4979,27.648000309486,82.907656416695
2009,1,3,1630,21.36,-3.3025,26.5580465884018,85.7370611278076
2009,1,3,1700,-17938,-10.8525,24.9814158569731,86.6970377262208
2009,1,3,1730,-7.9465,-45655,21.7166242459117,94.3768505135265
2009,1,3,1800,-5936,-46.4625,21.3414773837711,96.1957535420988
2009,1,3,1830,-13.91,-35.87,21.2857123096691,95.0336766071776
2009,1,3,1900,-12.71,-28.03,21.052512908879,95.3368271119397
2009,1,3,1930,-9.69,-24.78,20.9714000738216,95.9936532055908
2009,1,3,2000,-12.09,-21.9575,21.1336257439364,96.6504792992419
2009,1,3,2030,-14.46,-19.2625,21.2857123096691,96.903104719877
2009,1,3,2100,-22685,-18.0125,21.5594681279879,95.8420779532098
2009,1,3,2130,-24.31,-17145,21.6304418586632,94.8821013547966
2009,1,3,2200,-26645,-16.8025,21.5391899192236,94.1747501770184
2009,1,3,2230,-29.55,-17205,21.4073815622553,94.1242250928914
2009,1,3,2300,-32155,-17.48,21.3313382793889,92.6084725690811
2009,1,4,530,-14.01,-16435,20.1754803798206,95.9431281214638
2009,1,4,600,-4.5965,-15.71,20.2819409758335,95.7915528690828
2009,1,4,630,21.42,-13.3425,20.5151403766236,95.4378772801937
2009,1,4,700,49.81,-9.6075,20.8649394778087,95.1347267754316
2009,1,4,730,97.1,-6274,21.2857123096691,94.5789508500345
2009,1,4,800,182.35,-0.94,22.0309364817592,91.0421949611437
2009,1,4,830,268.6,4214,22.816717071378,87.1517634833639
2009,1,4,900,339.95,9.27975,23.5112457215573,83.109756753203
2009,1,4,930,353.65,9.9125,23.9675054187553,79.4719506960583
2009,1,4,1000,452.75,11675,24.7127295908454,75.0762683770083
2009,1,4,1030,449.05,12.4875,25.4427451063622,70.5896409065298
2009,1,4,1100,404.45,12.55,25.8635179382226,67.6642385355758
2009,1,4,1130,617.3,10.7425,26.4921424099177,62.7380428331923
2009,1,4,1200,632.6,14875,27.2525752385811,59.8277979874764
2009,1,4,1230,460.65,16375,26.8926370330137,61.186922750493
2009,1,4,1300,236.2,14.92975,26.8824979286315,60.6614618755721
2009,1,4,1330,474.4,17.1475,26.9331934505424,62.3944722611286
2009,1,4,1400,438.95,18.88,27.3134098648741,59.5903300920795
2009,1,4,1430,121.75,5.13125,26.9838889724533,62.7329903247796
2009,1,4,1500,644.25,23.16075,27.8406432927474,61.1414501747787
2009,1,4,1530,432.35,18645,27.9420343365692,59.1052892844602
2009,1,4,1600,218,7.13925,27.4857746393712,59.0295016582697
2009,1,4,1630,288.55,5.82875,27.7392522489256,61.2829204103343
2009,1,4,1700,292.65,4.6265,28.1498859764038,57.4884865923958
2009,1,4,1730,190.7,-4657,27.9775212019068,50.420027323027
2009,1,4,1800,59.81,-10325,27.2221579254345,51.4911591065196
2009,1,4,1830,-42715,-14.18,25.8990048035603,57.2560712054116
2009,1,4,1900,-66005,-18.0225,24.9966245135464,60.7827220774769
2009,1,5,530,-61625,-27.6825,19.4150475511572,79.3203754436772
2009,1,5,600,-59.2,-27.1725,19.6381078475651,78.107773424629
2009,1,5,630,-11.3265,-23.6325,20.028463366279,77.7035727516129
2009,1,5,700,57905,-17.9625,20.768617986178,77.2488469944698
2009,1,5,730,150.15,-10915,22.0461451383325,74.5710175357382
2009,1,5,800,258.25,-3436,22.9789427414929,70.6856385663711
2009,1,5,830,356.5,0.16775,24.0688964625771,64.8146237908124
2009,1,5,900,462.95,3.85575,25.3768409278781,59.7318003276351
2009,1,5,930,541.6,5.8315,26.1828997262612,54.0426758549337
2009,1,5,1000,585.8,7708,26.6746462887969,50.5362350165191
2009,1,5,1030,620.95,9.5625,26.9737498680712,47.2167369893745
2009,1,5,1100,275.05,8.74125,26.9737498680711,46.6306460135012
2009,1,5,1130,429.25,12.45,27.5009832959444,46.211287815247
2009,1,5,1200,501.65,14.6475,27.8457128449385,45.2462587084211
2009,1,5,1230,615.15,31015,28.2462074680345,45.5342516879451
2009,1,5,1300,633,23.47,28.5807979126464,43.3616730704836
2009,1,5,1330,876,27.0375,29.4375522329405,40.4615332415932
2009,1,5,1400,827,29.3425,29.5592214855266,42.0732834252448
2009,1,5,1430,734.9,20855,29.6808907381128,40.6131084939742
2009,1,5,1500,730.5,28.2125,29.7417253644058,38.6527352298462
2009,1,5,1530,430.1,21.4125,29.2753265628256,40.0371225349263
2009,1,5,1600,620.05,15.8125,30.4210453580118,36.3993164777815
2009,1,5,1630,481.95,9.53,30.0053420783425,38.672945263497
2009,1,5,1700,319.55,6.74,29.6454038727751,38.1980094727031
2009,1,5,1730,207.9,-4.21075,29.7417253644058,36.222478683337
2009,1,5,1800,79.08,-8.87,29.1739355190038,35.9698532627019
2009,1,5,1830,-24053,-13.8775,28.104260006684,40.7596312379425
2009,1,5,1900,-78.45,-18.3975,26.9889585246444,45.180576099056
2009,1,6,530,-50.29,-29.1125,21.564537680179,63.8849622428754
2009,1,6,600,-55.29,-28.8325,20.1450630666741,71.9235031274828
2009,1,6,630,-14.1335,-25.21,21.3516164881533,67.5631883673218
2009,1,6,700,52.5,-19.2425,22.8217866235691,63.8698047176373
2009,1,6,730,141.45,-10.85625,24.3173045199404,63.4453940109704
2009,1,6,800,246.05,0.1405,25.599901224286,58.2665728879518
2009,1,6,830,355.6,6.3655,27.1207668816127,50.9505407063606
2009,1,6,900,446.75,9.84125,27.8659910537028,43.7355586930235
2009,1,6,930,539.7,10.9375,28.6619107477038,39.703656979688
2009,1,6,1000,609.45,10465,28.6872585086593,36.8439372180992
2009,1,6,1030,682.6,10495,28.7987886568632,34.4591532473043
2009,1,6,1100,744.5,10.8275,29.0725444751821,33.1303435347639
2009,1,6,1130,772.5,9.8675,29.1790050711949,31.1143926780962
2009,1,6,1200,816,8.68,29.4578304417048,30.7304020387309
2009,1,6,1230,817.5,40535,29.8481859604187,30.1998886553973
2009,1,6,1300,825.5,41295,30.1067331221643,30.0028408273019
2009,1,6,1330,806.5,28.0975,30.3095152098078,29.7047428309526
2009,1,6,1400,773.5,31075,30.8012617723435,30.8061896649214
2009,1,6,1430,727,18.3225,31.0547393818979,30.4878816349212
2009,1,6,1500,671,28.2475,31.2372432607771,30.0432608946035
2009,1,6,1530,597.35,35.0075,31.7036420623573,29.9321057095241
2009,1,6,1600,512.8,18225,31.8455895237078,29.3156996831746
2009,1,6,1630,416.55,10.18075,31.3639820655544,31.4175431828582
2009,1,6,1700,306.55,11.28875,31.3386343045989,32.0086866671443
2009,1,6,1730,183.95,-2.61925,31.2473823651593,30.8314522069849
2009,1,6,1800,69.78,-6937,30.8418181898722,30.8263996985722
2009,1,6,1830,-26892,-11.2625,29.29560477159,38.824520515878
2009,1,6,1900,-69525,-15.7475,27.7696695620722,46.1304476806438
2009,1,7,530,-63205,-27995,21.0575824610701,81.7455794817738
2009,1,7,600,-60.76,-27.68,20.4137493328018,84.6255092770133
2009,1,7,630,-17983,-24.3775,21.1386952961275,80.7350777992335
2009,1,7,700,47195,-18.2175,22.3300400610335,76.7941212373267
2009,1,7,730,135.6,-10.09175,24.976346304782,64.0365374952564
2009,1,7,800,230.5,0.50925,25.1892674968078,60.1360010006512
2009,1,7,830,342.25,6.62125,25.9902567429999,60.257261202556
2009,1,7,900,443.95,11.09,27.0852800162751,57.4126989662053
2009,1,7,930,535.1,13.4975,28.5199632863533,51.5012641233451
2009,1,7,1000,618.4,14.4075,29.467969546087,43.7254536761981
2009,1,7,1030,692.75,15755,30.6339665500375,40.784893780006
2009,1,7,1100,743.5,20.5875,30.6288969978464,40.7697362547679
2009,1,7,1130,759,18.3525,30.4970886408781,41.2749870960381
2009,1,7,1200,803,17.17,31.0395307253247,40.9364690323871
2009,1,7,1230,805.5,46.1825,31.4146775874653,35.2827121185746
2009,1,7,1300,813.5,44.5475,31.8709372846633,35.0806117820665
2009,1,7,1330,781,32.8875,31.9267023587653,35.4191298457175
2009,1,7,1400,769,33.1375,31.8151722105613,36.3083713263529
2009,1,7,1430,727.5,22205,32.195388624893,34.9947191390506
2009,1,7,1500,679.4,35.9125,32.4944922041673,33.6507519012721
2009,1,7,1530,590.4,34.05,32.4894226519762,33.3627589217482
2009,1,7,1600,503.65,18.66,32.7276916049574,33.2617087534941
2009,1,7,1630,405.9,10.56275,33.1940904065376,31.1244976949216
2009,1,7,1700,297,12565,33.3715247332257,29.9472632347622
2009,1,7,1730,178.25,-246,32.9000563794544,29.8916856422225
2009,1,7,1800,69245,-5.3185,33.4779853292385,29.9927358104765
2009,1,7,1830,-25.9575,-9995,31.2625910217326,36.8843572854008
2009,1,7,1900,-66315,-13085,29.7772122297435,45.0391058635004
2009,1,8,530,-47.47,-22.87,22.8876908020533,86.7475628103478
2009,1,8,600,-46685,-21.8875,22.8775516976711,89.1222417643173
2009,1,8,630,-9.48,-18.94,23.3692982602068,84.5749841928864
2009,1,8,700,59845,-13.48,24.6873818298899,75.0257432928813
2009,1,8,730,145.2,-5533,24.7938424259028,72.8531646754198
2009,1,8,800,244.7,4.5825,25.9294221167068,68.3968522554175
2009,1,8,830,345.35,10.63075,27.2018797166702,65.3350321573206
2009,1,8,900,447.65,14345,28.3425289596652,58.5495133590631
2009,1,8,930,534.05,15575,29.1080313405197,54.6742394065213
2009,1,8,1000,612.5,16.7375,30.1219417787375,49.3135279806455
2009,1,8,1030,672.4,17.6625,30.7100098329039,45.1249985065163
2009,1,8,1100,739.5,20.5375,31.3132865436435,42.1490710514353
2009,1,8,1130,771,18.3825,31.7695462408415,42.1743335934989
2009,1,8,1200,799.5,19.4525,32.3981707125366,42.0682309168321
2009,1,8,1230,815,48.9575,32.4336575778742,42.780634603023
2009,1,8,1300,814,44.2725,32.87977817069,43.2353603601661
2009,1,8,1330,817.5,33.93,33.2549250328306,43.2606229022296
2009,1,8,1400,547.05,29.3725,33.0876298105247,43.1797827676264
2009,1,8,1430,579.4,24065,33.5236112989584,42.053073391594
2009,1,8,1500,704.25,42435,34.3803656192524,39.0367258692115
2009,1,8,1530,565.45,38.01,34.3093918885772,37.2481378911153
2009,1,8,1600,511.1,19.7175,34.8366253164504,36.5812067806387
2009,1,8,1630,401.45,13945,34.6743996463356,36.1264810234956
2009,1,8,1700,293.7,13.5825,34.2637659188574,35.5808101149239
2009,1,8,1730,192.15,4.0755,34.3246005451504,36.6974144741309
2009,1,8,1800,77725,0.27225,33.9798709961564,39.1984061384179
2009,1,8,1830,-18.52,-3.5305,32.5502572782692,44.6045901400081
2009,1,8,1900,-59.62,-7.50225,31.2372432607771,49.4347881825503
2009,1,9,530,-40.65,-9.4875,24.0131313884751,90.2843186992386
2009,1,9,600,-37.17,-8905,23.8306275095959,91.3958705500328
2009,1,9,630,-2375,-6.36375,24.4491128769088,88.6169909230472
2009,1,9,700,60.57,-2.22275,25.260241227483,84.4234089405053
2009,1,9,730,148.7,2.34075,26.0460218171018,81.3919038928847
2009,1,9,800,244.4,6516,26.6949244975613,76.6425459849456
2009,1,9,830,330.9,8.08575,27.3134098648741,72.6005392547848
2009,1,9,900,431.35,10915,28.2360683636524,69.4073539379577
2009,1,9,930,517.65,11.66,28.7937191046722,63.8698047176373
2009,1,9,1000,600.6,12055,29.4527608895138,62.5359424966842
2009,1,9,1030,682.6,14.6625,30.2689587922791,60.6564093671594
2009,1,9,1100,736,19.1225,30.5528537149801,61.2475528514454
2009,1,9,1130,768.5,17915,30.8823746074009,59.0547642003332
2009,1,9,1200,799,16.6275,31.5769032575801,55.4321156684265
2009,1,9,1230,817,38.6975,32.1548322073643,53.88604809414
2009,1,9,1300,814,37915,32.4894226519762,51.2688487363608
2009,1,9,1330,792,28.7075,32.8848477228811,49.4549982162011
2009,1,9,1400,767,26005,33.3360378678881,43.0635750741342
2009,1,9,1430,716.75,20.4425,33.4931939858118,43.2757804274677
2009,1,9,1500,664.65,31.96,33.8075062216593,41.8812881055622
2009,1,9,1530,599.75,36.1175,34.3246005451504,42.2854887785783
2009,1,9,1600,525,18.1075,34.1978617403732,44.2054419754047
2009,1,9,1630,413.25,12.0525,33.9241059220544,43.5183008312773
2009,1,9,1700,307.5,12.4025,33.8632712957613,44.6045901400081
2009,1,9,1730,194.8,3333,33.5134721945762,45.079525930802
2009,1,9,1800,71335,-113,33.107908019289,46.5750684209615
2009,1,9,1830,-33815,-4.37125,31.911493702192,50.2836095958841
2009,1,9,1900,-51285,-7.0245,31.2828692304969,50.3088721379476
2009,1,10,530,-22.47,-10.67,23.7748624354939,88.0106899135231
2009,1,10,600,-25185,-10.5925,23.7444451223474,87.9601648293961
2009,1,10,630,4.57,-9235,23.9320185534177,87.3538638198719
2009,1,10,700,62825,-4.02675,24.9459289916355,83.2613320055841
2009,1,10,730,141.95,0.40325,26.1575519653058,79.2698503595502
2009,1,10,800,232.3,4.3575,27.2272274776256,75.4804690500244
2009,1,10,830,336.8,6.21825,27.9927298584801,72.0851833966893
